=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.10.07 14:57:35 =~=~=~=~=~=~=~=~=~=~=~=
4160, 0.67, 2.14, 50.31, -0.12, 0.15, 1.01
4171, 0.54, 1.95, 41.46, -0.12, 0.10, 0.98
4183, 0.12, 1.95, 35.36, -0.12, 0.10, 0.98
4193, 0.30, 1.59, 35.05, -0.09, -0.12, 1.00
4204, 0.54, 2.14, 41.77, -0.09, -0.12, 1.00
4215, 1.22, 2.26, 54.52, 0.00, -0.26, 1.01
4226, 2.25, 3.24, 75.52, 0.00, -0.26, 1.01
4237, 1.89, 4.27, 98.16, 0.02, -0.19, 1.03
4248, 1.83, 5.07, 113.05, 0.02, -0.19, 1.03
4259, 1.22, 5.19, 117.27, -0.03, 0.01, 1.01
4270, 1.28, 5.25, 112.99, -0.08, 0.19, 1.05
4281, 0.73, 4.70, 103.41, -0.08, 0.19, 1.05
4292, 0.97, 3.85, 89.31, -0.12, 0.31, 1.00
4303, 0.97, 3.24, 73.08, -0.12, 0.31, 1.00
4314, 0.91, 2.50, 59.95, -0.10, 0.24, 0.98
4325, 1.76, 2.02, 50.98, -0.10, 0.24, 0.98
4336, 2.31, 1.65, 47.50, -0.10, 0.07, 0.98
4347, 0.79, 2.02, 50.25, -0.10, 0.07, 0.98
4358, -1.78, 2.87, 59.77, -0.05, -0.14, 0.99
4369, 0.36, 3.36, 68.50, -0.05, -0.14, 0.99
4380, 0.85, 3.30, 75.03, -0.15, -0.13, 1.00
4390, 1.09, 3.36, 80.52, -0.10, -0.01, 0.99
4402, 0.91, 3.30, 81.50, -0.10, -0.01, 0.99
4413, 1.09, 3.24, 78.87, -0.05, 0.14, 0.97
4424, 0.48, 3.30, 71.73, -0.05, 0.14, 0.97
4434, 1.28, 2.44, 62.94, -0.05, 0.21, 0.94
4446, 1.34, 1.83, 53.67, -0.05, 0.21, 0.94
4457, 1.28, 1.89, 46.40, -0.06, 0.18, 0.99
4468, 0.85, 1.59, 42.56, -0.06, 0.18, 0.99
4478, 0.42, 1.71, 44.76, -0.08, 0.04, 1.00
4490, 0.54, 1.83, 47.08, -0.08, 0.04, 0.98
4501, 1.46, 1.34, 55.07, -0.14, -0.18, 0.98
